buildingid,buildingName,address,propertyStatus,categoryDescription,buildingProfile,usageName,boroughName,buildingConstrYear,builtArea,buildingArea,buildingOccupencyArea,floorAmount,basementAmount,verticalTransportAmount,postal_prefix,postal_flood_risk,postal_heat_risk,priority_score,priority_level,score_age_risk,score_size_impact,score_energy_risk,score_climate_risk,score_social_vulnerability,score_floor_count_norm,score_has_basement,estimated_ges_reduction,building_age,age_category
382,PATAUGEOIRE DU PARC JARRY,"7920 Boulevard  Saint-Laurent , Montréal",PROPRIÉTAIRE,Installation externe,Sportif,Pataugeoire,VILLERAY/ST-MICHEL/PARC-EXTENS,1989.0,475.0,,475.0,,,,,0.5,0.5,47.67577334947177,Medium,0.6,0.5,0.44875594181780515,0.5,0.5,0.1,0,3.1973860854518614,35.0,20-40 ans
383,PAVILLON DES BAIGNEURS,"205 Rue  Gary-Carter , Montréal",PROPRIÉTAIRE,Bâtiment,Sportif,Pavillon des baigneurs,VILLERAY/ST-MICHEL/PARC-EXTENS,1962.0,325.66,325.66,295.94,1.0,0.0,0.0,,0.5,0.5,46.02364584158829,Medium,0.8,0.4190159929549498,0.45475399823873747,0.5,0.5,0.1,0,2.9619037413285456,62.0,60-100 ans
384,CHALET DU PARC THÉODORE,"2525 Rue  Théodore , Montréal",PROPRIÉTAIRE,Bâtiment,Loisir communautaire,Chalet,MERCIER/HOCHELAGA/ MAISONNEUVE,1973.0,131.55,127.84,115.38,1.0,0.0,0.0,,0.5,0.5,42.119373786318704,Medium,0.8,0.3516751193579423,0.43791877983948563,0.5,0.5,0.1,0,1.119670736293597,51.0,40-60 ans
385,JEUX D'EAU DU PARC LE BER,"470 Rue  Fortune , Montréal",PROPRIÉTAIRE,Installation externe,Sportif,Jeu d'eau,SUD-OUEST,1970.0,319.0,,319.0,,,,,0.5,0.5,65.89072567625405,High,0.8,0.5,0.505841665462217,0.5,0.7,0.1,0,3.2272698256489445,54.0,40-60 ans
386,KIOSQUE DE MUSIQUE,"7686 Boulevard  Saint-Laurent , Montréal",PROPRIÉTAIRE,Bâtiment,Loisir communautaire,Abri ouvert,VILLERAY/ST-MICHEL/PARC-EXTENS,1928.0,31.0,,31.0,1.0,0.0,0.0,,0.5,0.5,49.29435438534804,Medium,1.0,0.5,0.4627145824299961,0.5,0.5,0.1,0,0.358603801383247,96.0,60-100 ans
387,CHALET PARC OLIVIER-ROBERT (JEU D'EAU),"2325 Boulevard de Maisonneuve E, Montréal",PROPRIÉTAIRE,Bâtiment,Sportif,Chalet,VILLE-MARIE,1973.0,288.82,288.82,258.8,1.0,0.0,0.0,,0.5,0.5,45.52148506972355,Medium,0.8,0.4103547253524844,0.45258868133812113,0.5,0.5,0.1,0,2.6143332588815227,51.0,40-60 ans
388,CHALET DU PARC ST-ALPHONSE (PATAUG.),"8888 Avenue  De Chateaubriand , Montréal",PROPRIÉTAIRE,Bâtiment,Sportif,Pavillon des baigneurs,AHUNTSIC / CARTIERVILLE,1961.0,237.69,204.39,209.7,1.0,1.0,0.0,,0.5,0.5,44.07639886436223,Medium,0.8,0.38542988248435656,0.44635747062108916,0.5,0.5,0.1,1,1.8246200684048883,63.0,60-100 ans
389,PAVILLON DE LA PATINOIRE,"100 Rue  Jarry O, Montréal",PROPRIÉTAIRE,Bâtiment,Commercial,Kiosque,VILLERAY/ST-MICHEL/PARC-EXTENS,1955.0,91.0,40.98,35.6,1.0,1.0,0.0,,0.5,0.5,37.41343338650856,Low,0.8,0.2705070723743969,0.4176267680935993,0.5,0.5,0.1,1,0.34228689912951393,69.0,60-100 ans
390,CHALET DU PARC ST-PAUL-DE-LA-CROIX,"9900 Avenue  Hamel , Montréal",PROPRIÉTAIRE,Bâtiment,Sportif,Chalet,AHUNTSIC / CARTIERVILLE,1958.0,393.84,277.07,362.6,1.0,1.0,0.0,,0.5,0.5,45.347800989226414,Medium,0.8,0.4073590228130608,0.45183975570326523,0.5,0.5,0.1,1,2.5038248222540735,66.0,60-100 ans
391,KIOSQUE PERC.TENNIS PARC DE LA VÉRENDRYE,"5968 Rue  Drake , Montréal",PROPRIÉTAIRE,Bâtiment,Commercial,Kiosque,SUD-OUEST,,5.0,,5.0,1.0,0.0,0.0,,0.5,0.5,48.680762720965475,Medium,0.7,0.5,0.35742296876598517,0.5,0.7,0.1,0,0.0312745097670237,,
393,USINE DE FILTRATION DES BAILLETS,"8585 Boulevard  De La Vérendrye , Lasalle",PROPRIÉTAIRE,Bâtiment,Industriel,Usine de filtration,LASALLE,1979.0,149148.87,,75646.8,6.0,3.0,4.0,,0.5,0.5,72.81627809886439,High,0.6,0.5,0.615567619965181,0.5,0.6,0.6000000000000001,1,1377.1682238959424,45.0,40-60 ans
395,PAVILLON DU TENNIS,"4422 Avenue de l' Esplanade , Montréal",PROPRIÉTAIRE,Bâtiment,Commercial,Kiosque,PLATEAU MONT-ROYAL,1956.0,40.81,40.81,34.51,1.0,0.0,0.0,,0.5,0.5,37.3964046780697,Low,0.8,0.27021336125840245,0.4175533403146007,0.5,0.5,0.1,0,0.34080703636477716,68.0,60-100 ans
396,USINE DE FILTRATION ATWATER (C. VERDUN),"3161 Rue  Joseph , Montréal",PROPRIÉTAIRE,Bâtiment,Industriel,Usine de filtration,SUD-OUEST,1912.0,68249.63,24785.74,41070.3,1.0,2.0,1.0,,0.5,0.5,81.58452289425028,Critical,1.0,0.7323699018788692,0.5830924754697172,0.5,0.7,0.1,1,361.30946232371974,112.0,> 100 ans
399,CHALET DU PARC ST-ALOYSIUS (PATAUG.),"1651 Rue  Nicolet , Montréal",PROPRIÉTAIRE,Bâtiment,Sportif,Pavillon des baigneurs,MERCIER/HOCHELAGA/ MAISONNEUVE,1974.0,380.39,231.7,339.1,1.0,1.0,0.0,,0.5,0.5,44.60029629291154,Medium,0.8,0.39446606388112165,0.44861651597028046,0.5,0.5,0.1,1,2.0788889350062796,50.0,40-60 ans
400,STATION DE POMPAGE CENTRALE (C. VERDUN),"3161 Rue  Joseph , Montréal",PROPRIÉTAIRE,Bâtiment,Industriel,Station de pompage (aqueduc),SUD-OUEST,1932.0,9401.02,2982.75,8839.1,3.0,1.0,2.0,,0.5,0.5,78.49762363491038,High,1.0,0.5791270720024685,0.5947817680006171,0.5,0.7,0.30000000000000004,1,44.352132962596016,92.0,60-100 ans
401,CENTRE DE DISTRIBUT. DU COMPLEXE VERDUN,"3161 Rue  Joseph , Montréal",PROPRIÉTAIRE,Bâtiment,Industriel,Atelier / Esp. bureau,SUD-OUEST,1932.0,2274.25,1462.71,2098.6,2.0,1.0,0.0,,0.5,0.5,69.71102482063753,High,1.0,0.5275758399870281,0.531893959996757,0.5,0.7,0.2,1,19.450165355671412,92.0,60-100 ans
405,GARAGE DE REMISAGE COUR PORT-ROYAL,"388 Rue de Port-Royal E, Montréal",PROPRIÉTAIRE,Bâtiment,Industriel,Garage remisage chauffé,AHUNTSIC / CARTIERVILLE,2000.0,343.83,343.83,321.5,1.0,0.0,,,0.5,0.5,31.756376664060426,Low,0.3,0.4229341736919628,0.3307335434229907,0.5,0.5,0.1,0,0.8528708567634515,24.0,20-40 ans
407,CHÂTEAU DUFRESNE,"4040 Rue  Sherbrooke E, Montréal",PROPRIÉTAIRE,Bâtiment,Culturel,Musée,MERCIER/HOCHELAGA/ MAISONNEUVE,1918.0,2483.72,678.86,2195.0,2.0,2.0,1.0,,0.5,0.5,54.897367235833,Medium,1.0,0.4720699149884719,0.518017478747118,0.5,0.5,0.2,1,8.791533640556713,106.0,> 100 ans
408,ENTR.ET ATELIER MENUISERIE COUR POINCARÉ,"999 Boulevard  Henri-Bourassa O, Montréal",PROPRIÉTAIRE,Bâtiment,Industriel,Garage remisage non-chauffé,AHUNTSIC / CARTIERVILLE,2000.0,630.65,365.8,611.2,2.0,0.0,0.0,,0.5,0.5,32.01557859233351,Low,0.3,0.42740488783299724,0.33185122195824934,0.5,0.5,0.2,0,0.910433827442457,24.0,20-40 ans
409,CASERNE NO 42 / BIBLIOTHEQUE SALABERRY,"4170 Rue  De Salaberry , Montréal",PROPRIÉTAIRE,Bâtiment,Protection et sécurité,Caserne de pompiers,AHUNTSIC / CARTIERVILLE,1963.0,1737.06,766.15,1609.17,2.0,1.0,0.0,,0.5,0.5,64.10095559751221,High,0.8,0.48081338156278886,0.5952033453906972,0.5,0.5,0.2,1,9.120300861421653,61.0,60-100 ans
410,ÉDIFICE LOUIS-CHARLAND,"801 Rue  Brennan , Montréal",LOCATAIRE,Bâtiment,Administratif,Espace à bureaux,VILLE-MARIE,2002.0,43343.05,0.0,41460.95,10.0,2.0,,,0.5,0.5,47.82002872771173,Medium,0.3,0.5,0.45,0.5,0.5,1.0,1,0.0,22.0,20-40 ans
411,ENTREPOT SUD-OUEST -MENUISERIE-PLOMBERIE,"Rue  Notre-Dame O, Montréal",PROPRIÉTAIRE,Bâtiment,Industriel,Entrepôt non-chauffé,SUD-OUEST,2006.0,557.42,0.0,528.1,1.0,0.0,,,0.5,0.5,47.82002872771173,Medium,0.3,0.5,0.35000000000000003,0.5,0.7,0.1,0,0.0,18.0,< 20 ans
413,ÉDIFICE PLESSIS (EX-ÉCOLE),"2075 Rue  Plessis , Montréal",PROPRIÉTAIRE,Bâtiment,Loisir communautaire,Centre communautaire et loisir,VILLE-MARIE,1881.0,1851.32,450.18,1495.89,3.0,1.0,0.0,,0.5,0.5,73.46889880047729,High,1.0,0.44239163998444847,0.6855979099961121,0.5,0.5,0.30000000000000004,1,7.716061678051245,143.0,> 100 ans
415,PAVILLON DE PLACE SUN YAT SEN,"1065 Rue  Clark , Montréal",PROPRIÉTAIRE,Bâtiment,Culturel,Chalet,VILLE-MARIE,,42.5,0.0,42.5,1.0,,,,0.5,0.5,47.82002872771173,Medium,0.7,0.5,0.45,0.5,0.5,0.1,0,0.0,,
418,CASERNE NO 44,"12145 Boulevard de la Rivière-des-Prairies , Montréal",PROPRIÉTAIRE,Bâtiment,Protection et sécurité,Caserne de pompiers,R-D-P / P-A-T,1955.0,901.93,462.88,837.75,2.0,0.0,0.0,,0.5,0.5,61.9898443965518,High,0.8,0.44440094141502223,0.5861002353537555,0.5,0.5,0.2,0,5.425881538810929,69.0,60-100 ans
419,CASERNE NO 40 (EX-POSTE 53),"8639 Avenue  Pierre-De Coubertin , Montréal",PROPRIÉTAIRE,Bâtiment,Protection et sécurité,Caserne de pompiers,MERCIER/HOCHELAGA/ MAISONNEUVE,1914.0,1584.14,645.01,1464.94,2.0,1.0,0.0,,0.5,0.5,69.17747689218402,High,1.0,0.4683732067946413,0.6420933016986603,0.5,0.5,0.2,1,10.353915013216321,110.0,> 100 ans
421,CASERNE NO 39,"2915 Rue  Monsabré , Montréal",PROPRIÉTAIRE,Bâtiment,Protection et sécurité,Caserne de pompiers,MERCIER/HOCHELAGA/ MAISONNEUVE,1914.0,1343.6,375.8,1161.8,3.0,1.0,0.0,,0.5,0.5,72.71287918131435,High,1.0,0.42935181568680664,0.6823379539217016,0.5,0.5,0.30000000000000004,1,6.410565077094387,110.0,> 100 ans
422,CENTRE DE FORMATION  EST & DST,"6700 Rue  Notre-Dame E, Montréal",PROPRIÉTAIRE,Bâtiment,Protection et sécurité,Centre de formation-pompiers,MERCIER/HOCHELAGA/ MAISONNEUVE,1961.0,7055.53,2401.93,4599.51,2.0,1.0,0.0,,0.5,0.5,54.3980013314073,Medium,0.8,0.5634568532518547,0.4908642133129637,0.5,0.5,0.2,1,23.580429597656135,63.0,60-100 ans
423,PAVILLON DES BAIGNEURS DU PARC RICHELIEU,"13600 Rue  Forsyth , Montréal",PROPRIÉTAIRE,Bâtiment,Sportif,Pavillon des baigneurs,R-D-P / P-A-T,2008.0,253.34,0.0,234.7,1.0,,,,0.5,0.5,36.224479556092135,Low,0.3,0.5,0.35000000000000003,0.5,0.5,0.1,0,0.0,16.0,< 20 ans
424,"SERRES COMPLEXE ""A""","4101 Rue  Sherbrooke E, Montréal",PROPRIÉTAIRE,Bâtiment,Industriel,Serre de service et production,ROSEMONT / PETITE-PATRIE,1984.0,1251.5,0.0,1251.5,1.0,,,,0.5,0.5,44.92114143480683,Medium,0.6,0.5,0.42500000000000004,0.5,0.5,0.1,0,0.0,40.0,20-40 ans
425,SERRES DE SERVICE DU JARDIN BOTANIQUE,"4101 Rue  Sherbrooke E, Montréal",PROPRIÉTAIRE,Bâtiment,Industriel,Serre de service et production,ROSEMONT / PETITE-PATRIE,1937.0,465.6,0.0,465.6,1.0,,,,0.5,0.5,56.51669060642644,Medium,1.0,0.5,0.525,0.5,0.5,0.1,0,0.0,87.0,60-100 ans
427,PAVILLON ADM. SERV.TECH. JARDIN BOTANIQU,"4101 Rue  Sherbrooke E, Montréal",PROPRIÉTAIRE,Bâtiment,Administratif,Espace à bureaux,ROSEMONT / PETITE-PATRIE,2002.0,209.0,0.0,209.0,1.0,1.0,,,0.5,0.5,36.224479556092135,Low,0.3,0.5,0.35000000000000003,0.5,0.5,0.1,1,0.0,22.0,20-40 ans
428,ENTREPÔT SERVICES TECHNIQUES JARD. BOT.,"4101 Rue  Sherbrooke E, Montréal",PROPRIÉTAIRE,Bâtiment,Industriel,Serre de service et production,ROSEMONT / PETITE-PATRIE,2002.0,161.4,0.0,161.4,1.0,,,,0.5,0.5,36.224479556092135,Low,0.3,0.5,0.35000000000000003,0.5,0.5,0.1,0,0.0,22.0,20-40 ans
429,"JEU D'EAU DROLET, PARC ÉMILE-NELLIGAN","4511 Avenue  Henri-Julien , Montréal",PROPRIÉTAIRE,Installation externe,Sportif,Jeu d'eau,PLATEAU MONT-ROYAL,1948.0,159.91,159.91,159.91,,,0.0,,0.5,0.5,56.26880553625932,Medium,1.0,0.36776383913963184,0.5559212797132106,0.5,0.5,0.1,0,2.2224342959734873,76.0,60-100 ans
431,CHALET DU MONT-ROYAL,"1196 Voie  Camillien-Houde , Montréal",PROPRIÉTAIRE,Bâtiment,Loisir communautaire,Chalet,VILLE-MARIE,1931.0,4387.96,1316.0,3992.11,3.0,1.0,0.0,,0.5,0.5,63.470017470399256,High,1.0,0.5199309624936307,0.5799827406234077,0.5,0.5,0.30000000000000004,1,19.081432166510115,93.0,60-100 ans
432,BILLETTERIE JARDIN BOTANIQUE,"4101 Rue  Sherbrooke E, Montréal",PROPRIÉTAIRE,Bâtiment,Commercial,Kiosque,ROSEMONT / PETITE-PATRIE,2006.0,42.64,0.0,33.4,1.0,,,,0.5,0.5,36.224479556092135,Low,0.3,0.5,0.35000000000000003,0.5,0.5,0.1,0,0.0,18.0,< 20 ans
434,ÉDIFICE DICKSON DU C.S.M. DICKSON,"2060 Rue  Dickson , Montréal",PROPRIÉTAIRE,Bâtiment,Industriel,Garage TP/Parcs/Imm./Ent.méc.,MERCIER/HOCHELAGA/ MAISONNEUVE,1958.0,9117.3,6427.45,8870.43,3.0,1.0,2.0,,0.5,0.5,64.32538726781058,High,0.8,0.634684378390566,0.5586710945976415,0.5,0.5,0.30000000000000004,1,71.81661053943222,66.0,60-100 ans
435,2150 DICKSON (C.S.M. DICKSON),"2150 Rue  Dickson , Montréal",PROPRIÉTAIRE,Bâtiment,Industriel,Garage TP/Parcs/Imm./Ent.méc.,MERCIER/HOCHELAGA/ MAISONNEUVE,1958.0,2207.98,2207.98,2079.4,1.0,0.0,0.0,,0.5,0.5,54.04482664862397,Medium,0.8,0.5573652973012706,0.4893413243253177,0.5,0.5,0.1,0,21.6091171456763,66.0,60-100 ans
436,ATELIER DE SOUDURE DICKSON (C.S.M.),"2060 Rue  Dickson , Montréal",PROPRIÉTAIRE,Bâtiment,Industriel,Entrepôt chauffé,MERCIER/HOCHELAGA/ MAISONNEUVE,1975.0,84.6,84.6,72.7,1.0,0.0,0.0,,0.5,0.5,34.60568064007349,Low,0.6,0.3220789607795255,0.3805197401948814,0.5,0.5,0.1,0,0.48287955030730445,49.0,40-60 ans
437,PAVILLON FUJI ET TOILETTES,"4101 Rue  Sherbrooke E, Montréal",PROPRIÉTAIRE,Bâtiment,Industriel,Abri fermé,ROSEMONT / PETITE-PATRIE,1996.0,26.0,0.0,26.0,1.0,,,,0.5,0.5,36.224479556092135,Low,0.3,0.5,0.35000000000000003,0.5,0.5,0.1,0,0.0,28.0,20-40 ans
438,INCINÉRATEUR (EX) (C.S.M. DICKSON),"2100 Rue  Dickson , Montréal",PROPRIÉTAIRE,Bâtiment vacant,Industriel,Garage remisage chauffé,MERCIER/HOCHELAGA/ MAISONNEUVE,1955.0,5604.15,2193.77,4923.0,5.0,0.0,1.0,,0.5,0.5,59.81551820062563,Medium,0.8,0.5568981692091508,0.5392245423022877,0.5,0.5,0.5,0,23.65869248332979,69.0,60-100 ans
440,KIOSQUES PERC.TENNIS PARC WARREN-ALLMAND,"4900 Avenue de Hampton , Montréal",PROPRIÉTAIRE,Bâtiment,Commercial,Kiosque,COTE-DES-NEIGES / N-D-DE-GRACE,,12.0,,12.0,1.0,0.0,0.0,,0.5,0.5,38.70758597821751,Low,0.7,0.5,0.3714143063461182,0.5,0.5,0.1,0,0.07799700433268482,,
443,"ARCHIDOME ""A"" DU PARC ÉTIENNE-DESMARTEAU","6405 Avenue  16e , Montréal",PROPRIÉTAIRE,Bâtiment,Industriel,Garage remisage non-chauffé,ROSEMONT / PETITE-PATRIE,1972.0,71.28,71.28,63.7,1.0,0.0,0.0,,0.5,0.5,39.693656673564846,Low,0.8,0.3098363573148157,0.42745908932870397,0.5,0.5,0.1,0,0.6093856777470004,52.0,40-60 ans
444,CHALET DU PARC BORDEAUX,"12141 Rue  Pasteur , Montréal",PROPRIÉTAIRE,Bâtiment,Loisir communautaire,Chalet,AHUNTSIC / CARTIERVILLE,1930.0,39.9,39.9,34.5,1.0,0.0,0.0,,0.5,0.5,43.101831734914526,Medium,1.0,0.268620551334557,0.46715513783363927,0.5,0.5,0.1,0,0.46598724998905516,94.0,60-100 ans
445,PAVILLON D'ACCUEIL JARDIN BOTANIQUE,"4101 Rue  Sherbrooke E, Montréal",PROPRIÉTAIRE,Bâtiment,Culturel,Abri ouvert,ROSEMONT / PETITE-PATRIE,2006.0,7.55,7.55,3.44,1.0,,,,0.5,0.5,16.241155718387958,Low,0.3,0.15532768578802877,0.2638319214470072,0.5,0.5,0.1,0,0.01493948255193678,18.0,< 20 ans
446,CHALET DU PARC ÉTIENNE-DESMARTEAU,"3800 Rue  Beaubien E, Montréal",PROPRIÉTAIRE,Bâtiment,Sportif,Chalet,ROSEMONT / PETITE-PATRIE,2009.0,445.16,0.0,399.82,2.0,0.0,,,0.5,0.5,36.224479556092135,Low,0.3,0.5,0.35000000000000003,0.5,0.5,0.2,0,0.0,15.0,< 20 ans
449,GUÉRITE USINE FILTRATION DES BAILLETS,"Boulevard  De La Vérendrye , Montréal",PROPRIÉTAIRE,Bâtiment,Industriel,Guérite,LASALLE,1991.0,17.47,0.0,14.2,1.0,,,,0.5,0.5,50.71891602061666,Medium,0.6,0.5,0.42500000000000004,0.5,0.6,0.1,0,0.0,33.0,20-40 ans
450,ARÉNA MAURICE-RICHARD,"2800 Rue  Viau , Montréal",PROPRIÉTAIRE,Bâtiment,Sportif,Aréna,MERCIER/HOCHELAGA/ MAISONNEUVE,1959.0,25598.53,7462.44,19426.0,3.0,1.0,2.0,,0.5,0.5,79.44630009538255,High,0.8,0.6454898409654782,0.6863724602413697,0.5,0.5,0.30000000000000004,1,102.44026604407212,65.0,60-100 ans
451,PAVILLON DE LA FORÊT,"7050 Boulevard  De La Vérendrye , Montréal",PROPRIÉTAIRE,Bâtiment,Loisir communautaire,Vespasienne,SUD-OUEST,1965.0,54.99,54.99,47.85,1.0,0.0,0.0,,0.5,0.5,50.21750966590477,Medium,0.8,0.2913517445824973,0.42283793614562437,0.5,0.7,0.1,0,0.4650371621729577,59.0,40-60 ans
452,PAVILLON DE L'ÉTANG,"3400 Boulevard des Trinitaires , Montréal",PROPRIÉTAIRE,Bâtiment vacant,Commercial,Restaurant,SUD-OUEST,1962.0,440.56,220.28,395.69,1.0,1.0,0.0,,0.5,0.5,55.98466905731081,Medium,0.8,0.39082369379420584,0.4477059234485515,0.5,0.7,0.1,1,1.9724132163449384,62.0,60-100 ans
453,ÉDIFICE DU 6345 ST-JACQUES ( MADISON ),"6345 Rue  Saint-Jacques , Montréal",PROPRIÉTAIRE,Bâtiment vacant,Industriel,Espace à bureaux,COTE-DES-NEIGES / N-D-DE-GRACE,1958.0,192.3,192.3,171.14,1.0,0.0,0.0,,0.5,0.5,43.82180465916025,Medium,0.8,0.3810386423380922,0.4452596605845231,0.5,0.5,0.1,0,1.7124686546080758,66.0,60-100 ans
454,3705 ST-PATRICK,"3705 Rue  Saint-Patrick , Montréal",PROPRIÉTAIRE,Bâtiment,Administratif,Espace à bureaux,SUD-OUEST,2002.0,1094.85,723.72,1030.58,2.0,0.0,,,0.5,0.5,46.468859743855745,Medium,0.3,0.47669504110830724,0.3441737602770768,0.5,0.7,0.2,0,1.8681407534079453,22.0,20-40 ans
455,CENTRE SPORTIF JEAN-ROUGEAU,"8000 Rue  De Normanville , Montréal",PROPRIÉTAIRE,Bâtiment,Sportif,Gymnase,VILLERAY/ST-MICHEL/PARC-EXTENS,1958.0,3415.37,3258.86,3293.76,1.0,1.0,0.0,,0.5,0.5,55.67793572709127,Medium,0.8,0.5855331581640302,0.4963832895410076,0.5,0.5,0.1,1,32.35287293907216,66.0,60-100 ans
456,PDQ 3,"14680 Boulevard de Pierrefonds (PFD) , Montréal",PROPRIÉTAIRE,Bâtiment,Protection et sécurité,Poste de police,PIERREFONDS/ROXBORO,2010.0,855.31,476.01,781.18,2.0,,,,0.5,0.5,27.32032966140609,Low,0.3,0.44642124727513294,0.3366053118187832,0.5,0.4,0.2,0,1.2017062085914423,14.0,< 20 ans
457,CHALET DU PARC BEAUSÉJOUR,"6891 Boulevard  Gouin O, Montréal",PROPRIÉTAIRE,Bâtiment,Loisir communautaire,Chalet,AHUNTSIC / CARTIERVILLE,1962.0,138.3,138.3,112.9,1.0,0.0,0.0,,0.5,0.5,42.446951918269974,Medium,0.8,0.35732518607066055,0.43933129651766517,0.5,0.5,0.1,0,1.2151903661678618,62.0,60-100 ans
458,CHALET DU PARC JACQUES-BLANCHET,"1890 Avenue  Jeanne-d'Arc , Montréal",PROPRIÉTAIRE,Bâtiment,Loisir communautaire,Chalet,MERCIER/HOCHELAGA/ MAISONNEUVE,1963.0,47.42,47.42,40.0,1.0,0.0,0.0,,0.5,0.5,38.01236621747685,Low,0.8,0.2808374641842857,0.42020936604607145,0.5,0.5,0.1,0,0.39852656275809417,61.0,60-100 ans
465,CHALET DU PARC ST-CLÉMENT (PATAUG.),"1855 Rue de Ville-Marie , Montréal",PROPRIÉTAIRE,Bâtiment,Sportif,Chalet,MERCIER/HOCHELAGA/ MAISONNEUVE,1961.0,682.58,341.29,405.4,1.0,1.0,0.0,,0.5,0.5,46.21978700715633,Medium,0.8,0.4223990352354841,0.45559975880887105,0.5,0.5,0.1,1,3.1098328336775927,63.0,60-100 ans
466,CHALET DU PARC SAINTE-CLAIRE,"8485 Avenue  Pierre-De Coubertin , Montréal",PROPRIÉTAIRE,Bâtiment,Loisir communautaire,Chalet,MERCIER/HOCHELAGA/ MAISONNEUVE,1963.0,47.42,47.42,40.0,1.0,0.0,0.0,,0.5,0.5,38.01236621747685,Low,0.8,0.2808374641842857,0.42020936604607145,0.5,0.5,0.1,0,0.39852656275809417,61.0,60-100 ans
467,STATION DE POMPAGE 134E AVENUE (ÉGOUTS),"15555 Boulevard  Gouin , Montréal",PROPRIÉTAIRE,Bâtiment,Industriel,Station de pompage (égouts),R-D-P / P-A-T,1990.0,60.64,30.32,49.68,1.0,,,,0.5,0.5,30.386330750228254,Low,0.6,0.24930362556431762,0.3623259063910794,0.5,0.5,0.1,0,0.16478582222666294,34.0,20-40 ans
468,CHALET DU PARC SAINT-MARC,"6885 Avenue  1re , Montréal",PROPRIÉTAIRE,Bâtiment,Loisir communautaire,Chalet,ROSEMONT / PETITE-PATRIE,1963.0,47.42,47.42,40.0,1.0,0.0,0.0,,0.5,0.5,38.01236621747685,Low,0.8,0.2808374641842857,0.42020936604607145,0.5,0.5,0.1,0,0.39852656275809417,61.0,60-100 ans
469,ABRI DU PARC DUPÉRÉ (EX VESPASIENNE),"4010 Rue  Saint-Donat , Montréal",PROPRIÉTAIRE,Bâtiment,Loisir communautaire,Abri fermé,MERCIER/HOCHELAGA/ MAISONNEUVE,1931.0,33.03,33.03,28.31,1.0,0.0,0.0,,0.5,0.5,42.33013480643868,Medium,1.0,0.25531032484930155,0.4638275812123254,0.5,0.5,0.1,0,0.3830056251860778,93.0,60-100 ans
470,"ARCHIDOME ""D"" DU PARC ÉTIENNE-DESMARTEAU","6405 Avenue  16e , Montréal",PROPRIÉTAIRE,Bâtiment,Industriel,Garage remisage non-chauffé,ROSEMONT / PETITE-PATRIE,1960.0,71.28,71.28,63.7,1.0,0.0,0.0,,0.5,0.5,39.693656673564846,Low,0.8,0.3098363573148157,0.42745908932870397,0.5,0.5,0.1,0,0.6093856777470004,64.0,60-100 ans
471,STATION DE POMPAGE LAMBERT-CLOSSE (AQUE),"1000 Rue  Lambert-Closse , Montréal",PROPRIÉTAIRE,Bâtiment,Industriel,Station de pompage (aqueduc),VILLE-MARIE,1971.0,304.19,132.02,256.12,1.0,1.0,0.0,,0.5,0.5,42.25336255387478,Medium,0.8,0.3539861572496887,0.4384965393124222,0.5,0.5,0.1,1,1.1578062624005199,53.0,40-60 ans
472,BAIN SCHUBERT,"3950 Boulevard  Saint-Laurent , Montréal",PROPRIÉTAIRE,Bâtiment,Sportif,Piscine intérieure,PLATEAU MONT-ROYAL,1930.0,1499.56,749.55,1168.58,1.0,1.0,0.0,,0.5,0.5,69.80692570734118,High,1.0,0.47922993821531024,0.6448074845538275,0.5,0.5,0.1,1,12.082886251183035,94.0,60-100 ans
473,PAVILLON DES BAIGNEURS BALDWIN (PISC.),"2330 Rue  Rachel E, Montréal",PROPRIÉTAIRE,Bâtiment vacant,Sportif,Pavillon des baigneurs,PLATEAU MONT-ROYAL,1964.0,792.82,397.41,729.82,1.0,1.0,0.0,,0.5,0.5,46.856923967524466,Medium,0.8,0.43338837176346084,0.45834709294086523,0.5,0.5,0.1,1,3.6430343641125855,60.0,40-60 ans
474,PAVILLON DES BAIGNEURS IGNACE-BOURGET,"5925 Avenue  De Montmagny , Montréal",PROPRIÉTAIRE,Bâtiment,Sportif,Pavillon des baigneurs,SUD-OUEST,1964.0,605.14,397.41,514.1,1.0,1.0,0.0,,0.5,0.5,58.452473139144075,Medium,0.8,0.43338837176346084,0.45834709294086523,0.5,0.7,0.1,1,3.6430343641125855,60.0,40-60 ans
475,PAV. DES BAIGNEURS PAUL-ÉMILE-SAUVAGEAU,"9200 Rue  Notre-Dame E, Montréal",PROPRIÉTAIRE,Bâtiment,Sportif,Pavillon des baigneurs,MERCIER/HOCHELAGA/ MAISONNEUVE,1962.0,473.65,341.97,433.62,1.0,0.0,0.0,,0.5,0.5,46.22811572320941,Medium,0.8,0.4225426889069028,0.45563567222672574,0.5,0.5,0.1,0,3.1162746166274684,62.0,60-100 ans
476,PAV. BAIGN.DU PARC DE LA CONFÉDÉRATION,"6265 Avenue  Biermans , Montréal",PROPRIÉTAIRE,Bâtiment,Sportif,Pavillon des baigneurs,COTE-DES-NEIGES / N-D-DE-GRACE,1964.0,790.39,397.41,729.7,1.0,1.0,0.0,,0.5,0.5,46.856923967524466,Medium,0.8,0.43338837176346084,0.45834709294086523,0.5,0.5,0.1,1,3.6430343641125855,60.0,40-60 ans
